 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
28,397403.656,123.952,1,759,1,1.038,0.963,1.003,397403.656,164.542,5,1023,1,1.038,0.963,1.003,397403.656,150.402,6,602,1,1.038,0.963,1.003,397403.656,146.581,2,1023,1,1.038,0.963,1.003
29,397403.656,125.467,7,845,1,1.038,0.963,1.003,397403.656,164.073,1,1023,1,1.038,0.963,1.003,397403.656,150.965,8,595,1,1.038,0.963,1.003,397403.656,147.470,8,1023,1,1.038,0.963,1.003
30,397403.656,124.670,3,837,1,1.038,0.963,1.003,397403.656,163.679,6,1023,1,1.038,0.963,1.003,397403.656,151.233,2,597,1,1.038,0.963,1.003,397403.656,146.606,3,1023,1,1.038,0.963,1.003
31,397403.656,124.476,7,704,1,1.038,0.963,1.003,397403.656,164.135,4,1023,1,1.038,0.963,1.003,397403.656,149.440,9,715,1,1.038,0.963,1.003,397403.656,146.460,2,1023,1,1.038,0.963,1.003
32,397403.656,123.945,7,914,1,1.038,0.963,1.003,397403.656,162.851,5,1023,1,1.038,0.963,1.003,397403.656,150.515,6,737,1,1.038,0.963,1.003,397403.656,147.171,0,1023,1,1.038,0.963,1.003
33,397403.656,124.688,3,689,1,1.038,0.963,1.003,397403.656,164.950,1,1023,1,1.038,0.963,1.003,397403.656,149.587,5,723,1,1.038,0.963,1.003,397403.656,147.352,8,1023,1,1.038,0.963,1.003
34,397403.656,123.785,5,920,1,1.038,0.963,1.003,397403.656,164.302,8,1023,1,1.038,0.963,1.003,397403.656,148.766,9,540,1,1.038,0.963,1.003,397403.656,145.933,0,971,1,1.038,0.963,1.003
35,397403.656,124.711,1,886,1,1.038,0.963,1.003,397403.656,165.036,2,1023,1,1.038,0.963,1.003,397403.656,151.231,7,753,1,1.038,0.963,1.003,397403.656,146.122,2,1013,1,1.038,0.963,1.003
36,397403.656,124.763,4,759,1,1.038,0.963,1.003,397403.656,163.083,8,1023,1,1.038,0.963,1.003,397403.656,150.356,1,575,1,1.038,0.963,1.003,397403.656,146.744,8,1023,1,1.038,0.963,1.003
37,397403.656,124.475,6,749,1,1.038,0.963,1.003,397403.656,162.187,7,1023,1,1.038,0.963,1.003,397403.656,150.538,1,581,1,1.038,0.963,1.003,397403.656,146.808,7,956,1,1.038,0.963,1.003
38,397403.656,125.009,1,675,1,1.038,0.963,1.003,397403.656,165.473,4,1023,1,1.038,0.963,1.003,397403.656,150.842,2,635,1,1.038,0.963,1.003,397403.656,146.169,4,977,1,1.038,0.963,1.003
