 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
11,397403.656,120.148,5,392,1,1.038,0.963,1.003,397403.656,156.134,6,1023,1,1.038,0.963,1.003,397403.656,156.630,8,902,1,1.038,0.963,1.003,397403.656,151.961,10,1023,1,1.038,0.963,1.003
12,397403.656,119.151,1,439,1,1.038,0.963,1.003,397403.656,156.381,3,1023,1,1.038,0.963,1.003,397403.656,155.405,2,802,1,1.038,0.963,1.003,397403.656,152.575,6,1023,1,1.038,0.963,1.003
13,397403.656,121.327,7,390,1,1.038,0.963,1.003,397403.656,156.909,1,1023,1,1.038,0.963,1.003,397403.656,157.098,2,766,1,1.038,0.963,1.003,397403.656,153.395,11,996,1,1.038,0.963,1.003
14,397403.656,120.330,5,452,1,1.038,0.963,1.003,397403.656,157.266,3,1023,1,1.038,0.963,1.003,397403.656,155.469,9,769,1,1.038,0.963,1.003,397403.656,152.811,10,1023,1,1.038,0.963,1.003
15,397403.656,120.649,7,472,1,1.038,0.963,1.003,397403.656,157.516,2,1023,1,1.038,0.963,1.003,397403.656,155.665,10,738,1,1.038,0.963,1.003,397403.656,151.634,9,1023,1,1.038,0.963,1.003
16,397403.656,119.657,2,439,1,1.038,0.963,1.003,397403.656,156.029,3,1023,1,1.038,0.963,1.003,397403.656,156.653,3,742,1,1.038,0.963,1.003,397403.656,152.381,13,1023,1,1.038,0.963,1.003
17,397403.656,119.917,1,512,1,1.038,0.963,1.003,397403.656,157.199,4,1023,1,1.038,0.963,1.003,397403.656,156.838,4,773,1,1.038,0.963,1.003,397403.656,152.007,6,1023,1,1.038,0.963,1.003
18,397403.656,119.430,0,461,1,1.038,0.963,1.003,397403.656,156.431,4,1023,1,1.038,0.963,1.003,397403.656,156.579,6,937,1,1.038,0.963,1.003,397403.656,150.834,3,900,1,1.038,0.963,1.003
19,397403.656,119.020,7,419,1,1.038,0.963,1.003,397403.656,157.382,1,1023,1,1.038,0.963,1.003,397403.656,155.403,4,858,1,1.038,0.963,1.003,397403.656,152.878,7,991,1,1.038,0.963,1.003
20,397403.656,119.448,7,408,1,1.038,0.963,1.003,397403.656,156.925,6,1023,1,1.038,0.963,1.003,397403.656,155.684,7,854,1,1.038,0.963,1.003,397403.656,152.207,8,1023,1,1.038,0.963,1.003
21,397403.656,119.836,2,413,1,1.038,0.963,1.003,397403.656,155.822,1,1023,1,1.038,0.963,1.003,397403.656,155.054,0,776,1,1.038,0.963,1.003,397403.656,150.897,7,1023,1,1.038,0.963,1.003
22,397403.656,120.500,6,458,1,1.038,0.963,1.003,397403.656,157.698,1,1023,1,1.038,0.963,1.003,397403.656,155.092,5,775,1,1.038,0.963,1.003,397403.656,150.311,1,965,1,1.038,0.963,1.003
23,397403.656,120.374,10,401,1,1.038,0.963,1.003,397403.656,156.297,2,1023,1,1.038,0.963,1.003,397403.656,156.704,12,672,1,1.038,0.963,1.003,397403.656,152.063,10,1023,1,1.038,0.963,1.003
24,397403.656,119.598,1,436,1,1.038,0.963,1.003,397403.656,155.997,6,1023,1,1.038,0.963,1.003,397403.656,156.226,8,741,1,1.038,0.963,1.003,397403.656,151.957,11,965,1,1.038,0.963,1.003
25,397403.656,121.244,1,399,1,1.038,0.963,1.003,397403.656,156.737,1,1023,1,1.038,0.963,1.003,397403.656,157.270,6,908,1,1.038,0.963,1.003,397403.656,153.221,5,1023,1,1.038,0.963,1.003
26,397403.656,119.439,4,395,1,1.038,0.963,1.003,397403.656,157.996,3,1023,1,1.038,0.963,1.003,397403.656,156.290,7,827,1,1.038,0.963,1.003,397403.656,152.169,6,1023,1,1.038,0.963,1.003
27,397403.656,119.011,8,391,1,1.038,0.963,1.003,397403.656,156.868,3,1023,1,1.038,0.963,1.003,397403.656,155.970,6,1023,1,1.038,0.963,1.003,397403.656,151.542,3,891,1,1.038,0.963,1.003
28,397403.656,119.666,4,362,1,1.038,0.963,1.003,397403.656,156.741,5,1023,1,1.038,0.963,1.003,397403.656,155.530,2,810,1,1.038,0.963,1.003,397403.656,151.330,7,1023,1,1.038,0.963,1.003
29,397403.656,118.696,5,476,1,1.038,0.963,1.003,397403.656,156.791,5,1023,1,1.038,0.963,1.003,397403.656,155.798,6,859,1,1.038,0.963,1.003,397403.656,151.430,5,1023,1,1.038,0.963,1.003
30,397403.656,119.688,4,445,1,1.038,0.963,1.003,397403.656,155.384,1,1023,1,1.038,0.963,1.003,397403.656,155.923,6,751,1,1.038,0.963,1.003,397403.656,151.528,5,1023,1,1.038,0.963,1.003
31,397403.656,119.870,3,510,1,1.038,0.963,1.003,397403.656,157.163,6,1023,1,1.038,0.963,1.003,397403.656,155.070,3,891,1,1.038,0.963,1.003,397403.656,151.895,3,1023,1,1.038,0.963,1.003
32,397403.656,119.756,3,473,1,1.038,0.963,1.003,397403.656,156.456,2,1023,1,1.038,0.963,1.003,397403.656,154.830,4,848,1,1.038,0.963,1.003,397403.656,151.774,1,941,1,1.038,0.963,1.003
33,397403.656,119.823,0,445,1,1.038,0.963,1.003,397403.656,156.232,0,1023,1,1.038,0.963,1.003,397403.656,154.099,8,757,1,1.038,0.963,1.003,397403.656,151.501,6,1023,1,1.038,0.963,1.003
34,397403.656,119.933,3,433,1,1.038,0.963,1.003,397403.656,156.249,4,1023,1,1.038,0.963,1.003,397403.656,155.143,6,833,1,1.038,0.963,1.003,397403.656,150.813,3,1023,1,1.038,0.963,1.003
35,397403.656,119.789,9,462,1,1.038,0.963,1.003,397403.656,156.834,1,1023,1,1.038,0.963,1.003,397403.656,156.431,5,892,1,1.038,0.963,1.003,397403.656,151.961,5,984,1,1.038,0.963,1.003
36,397403.656,118.816,7,384,1,1.038,0.963,1.003,397403.656,154.748,0,1023,1,1.038,0.963,1.003,397403.656,154.506,11,855,1,1.038,0.963,1.003,397403.656,151.217,7,1012,1,1.038,0.963,1.003
37,397403.656,119.376,0,477,1,1.038,0.963,1.003,397403.656,155.075,0,1023,1,1.038,0.963,1.003,397403.656,156.127,3,752,1,1.038,0.963,1.003,397403.656,151.303,5,931,1,1.038,0.963,1.003
38,397403.656,119.435,8,446,1,1.038,0.963,1.003,397403.656,155.696,0,1023,1,1.038,0.963,1.003,397403.656,156.559,4,924,1,1.038,0.963,1.003,397403.656,151.311,7,947,1,1.038,0.963,1.003
39,397403.656,119.015,6,438,1,1.038,0.963,1.003,397403.656,156.473,0,1023,1,1.038,0.963,1.003,397403.656,155.670,5,850,1,1.038,0.963,1.003,397403.656,152.552,3,1023,1,1.038,0.963,1.003
40,397403.656,119.112,4,418,1,1.038,0.963,1.003,397403.656,155.479,3,1023,1,1.038,0.963,1.003,397403.656,157.621,6,834,1,1.038,0.963,1.003,397403.656,152.637,5,1023,1,1.038,0.963,1.003
41,397403.656,119.546,5,435,1,1.038,0.963,1.003,397403.656,156.788,4,1023,1,1.038,0.963,1.003,397403.656,156.387,0,852,1,1.038,0.963,1.003,397403.656,152.490,8,1022,1,1.038,0.963,1.003
42,397403.656,120.180,9,423,1,1.038,0.963,1.003,397403.656,156.322,6,1023,1,1.038,0.963,1.003,397403.656,155.761,9,750,1,1.038,0.963,1.003,397403.656,151.852,2,1023,1,1.038,0.963,1.003
43,397403.656,119.678,5,484,1,1.038,0.963,1.003,397403.656,157.448,5,1023,1,1.038,0.963,1.003,397403.656,153.845,7,1023,1,1.038,0.963,1.003,397403.656,151.505,9,853,1,1.038,0.963,1.003
44,397403.656,118.546,4,503,1,1.038,0.963,1.003,397403.656,155.927,2,1023,1,1.038,0.963,1.003,397403.656,154.397,1,743,1,1.038,0.963,1.003,397403.656,150.919,8,1023,1,1.038,0.963,1.003
45,397403.656,120.001,5,501,1,1.038,0.963,1.003,397403.656,154.899,5,1023,1,1.038,0.963,1.003,397403.656,153.944,6,857,1,1.038,0.963,1.003,397403.656,151.257,8,1023,1,1.038,0.963,1.003
46,397403.656,119.422,4,417,1,1.038,0.963,1.003,397403.656,155.980,4,1023,1,1.038,0.963,1.003,397403.656,155.826,7,875,1,1.038,0.963,1.003,397403.656,151.035,1,850,1,1.038,0.963,1.003
47,397403.656,119.667,9,494,1,1.038,0.963,1.003,397403.656,157.498,4,1023,1,1.038,0.963,1.003,397403.656,156.459,4,732,1,1.038,0.963,1.003,397403.656,151.895,5,1023,1,1.038,0.963,1.003
48,397403.656,119.213,0,384,1,1.038,0.963,1.003,397403.656,156.774,5,1023,1,1.038,0.963,1.003,397403.656,155.932,9,718,1,1.038,0.963,1.003,397403.656,151.328,5,913,1,1.038,0.963,1.003
49,397403.656,119.420,3,434,1,1.038,0.963,1.003,397403.656,155.543,1,1023,1,1.038,0.963,1.003,397403.656,154.782,8,764,1,1.038,0.963,1.003,397403.656,151.954,6,1023,1,1.038,0.963,1.003
50,397403.656,118.978,1,401,1,1.038,0.963,1.003,397403.656,157.138,1,1023,1,1.038,0.963,1.003,397403.656,155.043,6,884,1,1.038,0.963,1.003,397403.656,151.073,6,1023,1,1.038,0.963,1.003
51,397403.656,120.361,5,495,1,1.038,0.963,1.003,397403.656,156.462,2,1023,1,1.038,0.963,1.003,397403.656,155.337,2,714,1,1.038,0.963,1.003,397403.656,151.514,6,974,1,1.038,0.963,1.003
52,397403.656,119.364,5,476,1,1.038,0.963,1.003,397403.656,156.207,0,1023,1,1.038,0.963,1.003,397403.656,155.808,2,789,1,1.038,0.963,1.003,397403.656,150.700,6,938,1,1.038,0.963,1.003
53,397403.656,119.688,3,394,1,1.038,0.963,1.003,397403.656,155.783,3,1023,1,1.038,0.963,1.003,397403.656,154.402,9,681,1,1.038,0.963,1.003,397403.656,151.019,11,1023,1,1.038,0.963,1.003
54,397403.656,119.655,10,452,1,1.038,0.963,1.003,397403.656,156.529,8,1023,1,1.038,0.963,1.003,397403.656,155.700,1,869,1,1.038,0.963,1.003,397403.656,150.940,3,925,1,1.038,0.963,1.003
55,397403.656,119.511,3,396,1,1.038,0.963,1.003,397403.656,155.819,3,1023,1,1.038,0.963,1.003,397403.656,155.614,0,786,1,1.038,0.963,1.003,397403.656,151.927,6,1023,1,1.038,0.963,1.003
56,397403.656,119.408,3,402,1,1.038,0.963,1.003,397403.656,156.170,2,1023,1,1.038,0.963,1.003,397403.656,154.513,9,728,1,1.038,0.963,1.003,397403.656,152.299,12,1023,1,1.038,0.963,1.003
57,397403.656,119.402,4,470,1,1.038,0.963,1.003,397403.656,156.293,1,1023,1,1.038,0.963,1.003,397403.656,155.854,5,814,1,1.038,0.963,1.003,397403.656,151.909,0,968,1,1.038,0.963,1.003
58,397403.656,120.058,7,610,1,1.038,0.963,1.003,397403.656,156.645,0,1023,1,1.038,0.963,1.003,397403.656,154.296,6,725,1,1.038,0.963,1.003,397403.656,151.198,11,1023,1,1.038,0.963,1.003
59,397403.656,119.264,4,419,1,1.038,0.963,1.003,397403.656,157.667,8,1023,1,1.038,0.963,1.003,397403.656,155.825,2,795,1,1.038,0.963,1.003,397403.656,150.905,2,1023,1,1.038,0.963,1.003
60,397403.656,120.407,3,474,1,1.038,0.963,1.003,397403.656,155.532,6,1023,1,1.038,0.963,1.003,397403.656,156.155,8,834,1,1.038,0.963,1.003,397403.656,151.382,6,1023,1,1.038,0.963,1.003
61,397403.656,120.309,5,630,1,1.038,0.963,1.003,397403.656,155.766,2,1023,1,1.038,0.963,1.003,397403.656,155.449,5,876,1,1.038,0.963,1.003,397403.656,151.413,1,1023,1,1.038,0.963,1.003
62,397403.656,119.788,7,462,1,1.038,0.963,1.003,397403.656,156.307,7,1023,1,1.038,0.963,1.003,397403.656,154.588,3,712,1,1.038,0.963,1.003,397403.656,151.189,10,1011,1,1.038,0.963,1.003
63,397403.656,119.833,3,394,1,1.038,0.963,1.003,397403.656,156.708,1,1023,1,1.038,0.963,1.003,397403.656,155.512,4,794,1,1.038,0.963,1.003,397403.656,150.729,6,1023,1,1.038,0.963,1.003
64,397403.656,120.162,7,439,1,1.038,0.963,1.003,397403.656,156.773,2,1023,1,1.038,0.963,1.003,397403.656,155.976,1,776,1,1.038,0.963,1.003,397403.656,151.686,2,1023,1,1.038,0.963,1.003
65,397403.656,119.433,3,417,1,1.038,0.963,1.003,397403.656,154.205,4,1023,1,1.038,0.963,1.003,397403.656,154.370,6,967,1,1.038,0.963,1.003,397403.656,150.203,9,955,1,1.038,0.963,1.003
66,397403.656,120.120,0,399,1,1.038,0.963,1.003,397403.656,156.621,0,1023,1,1.038,0.963,1.003,397403.656,155.327,0,763,1,1.038,0.963,1.003,397403.656,151.226,5,994,1,1.038,0.963,1.003
67,397403.656,118.870,4,488,1,1.038,0.963,1.003,397403.656,156.283,6,1023,1,1.038,0.963,1.003,397403.656,154.942,6,701,1,1.038,0.963,1.003,397403.656,150.648,4,1023,1,1.038,0.963,1.003
68,397403.656,119.656,0,404,1,1.038,0.963,1.003,397403.656,156.308,1,1023,1,1.038,0.963,1.003,397403.656,155.051,4,836,1,1.038,0.963,1.003,397403.656,150.717,7,1023,1,1.038,0.963,1.003
69,397403.656,119.606,0,436,1,1.038,0.963,1.003,397403.656,156.287,3,1023,1,1.038,0.963,1.003,397403.656,155.054,8,733,1,1.038,0.963,1.003,397403.656,151.216,6,1023,1,1.038,0.963,1.003
70,397403.656,120.091,5,464,1,1.038,0.963,1.003,397403.656,156.772,5,1023,1,1.038,0.963,1.003,397403.656,156.167,8,713,1,1.038,0.963,1.003,397403.656,151.775,9,1023,1,1.038,0.963,1.003
71,397403.656,119.635,6,445,1,1.038,0.963,1.003,397403.656,156.343,3,1023,1,1.038,0.963,1.003,397403.656,156.657,5,933,1,1.038,0.963,1.003,397403.656,150.796,4,1023,1,1.038,0.963,1.003
72,397403.656,120.295,8,402,1,1.038,0.963,1.003,397403.656,156.153,1,1023,1,1.038,0.963,1.003,397403.656,154.723,2,726,1,1.038,0.963,1.003,397403.656,152.110,1,1023,1,1.038,0.963,1.003
73,397403.656,120.865,4,506,1,1.038,0.963,1.003,397403.656,155.965,1,1023,1,1.038,0.963,1.003,397403.656,155.043,7,824,1,1.038,0.963,1.003,397403.656,151.236,9,1023,1,1.038,0.963,1.003
74,397403.656,119.095,0,508,1,1.038,0.963,1.003,397403.656,156.354,0,1023,1,1.038,0.963,1.003,397403.656,155.471,2,791,1,1.038,0.963,1.003,397403.656,151.189,0,980,1,1.038,0.963,1.003
75,397403.656,120.173,6,445,1,1.038,0.963,1.003,397403.656,156.198,1,1023,1,1.038,0.963,1.003,397403.656,155.993,0,989,1,1.038,0.963,1.003,397403.656,151.251,0,946,1,1.038,0.963,1.003
76,397403.656,120.148,4,487,1,1.038,0.963,1.003,397403.656,155.866,3,1023,1,1.038,0.963,1.003,397403.656,153.921,3,774,1,1.038,0.963,1.003,397403.656,152.073,11,1023,1,1.038,0.963,1.003
77,397403.656,119.318,6,430,1,1.038,0.963,1.003,397403.656,157.628,5,1023,1,1.038,0.963,1.003,397403.656,155.019,5,727,1,1.038,0.963,1.003,397403.656,151.957,4,1023,1,1.038,0.963,1.003
78,397403.656,120.121,1,506,1,1.038,0.963,1.003,397403.656,157.017,3,1023,1,1.038,0.963,1.003,397403.656,155.716,1,793,1,1.038,0.963,1.003,397403.656,151.956,8,945,1,1.038,0.963,1.003
79,397403.656,119.831,3,396,1,1.038,0.963,1.003,397403.656,155.442,1,1023,1,1.038,0.963,1.003,397403.656,154.929,0,805,1,1.038,0.963,1.003,397403.656,150.384,7,1023,1,1.038,0.963,1.003
80,397403.656,119.551,2,426,1,1.038,0.963,1.003,397403.656,154.994,1,1023,1,1.038,0.963,1.003,397403.656,155.541,6,827,1,1.038,0.963,1.003,397403.656,150.579,11,1023,1,1.038,0.963,1.003
81,397403.656,119.753,0,411,1,1.038,0.963,1.003,397403.656,156.929,3,1023,1,1.038,0.963,1.003,397403.656,154.664,8,707,1,1.038,0.963,1.003,397403.656,151.547,3,1023,1,1.038,0.963,1.003
82,397403.656,119.323,6,473,1,1.038,0.963,1.003,397403.656,155.349,3,1023,1,1.038,0.963,1.003,397403.656,155.075,5,752,1,1.038,0.963,1.003,397403.656,151.657,9,1023,1,1.038,0.963,1.003
83,397403.656,118.580,5,398,1,1.038,0.963,1.003,397403.656,156.496,4,1023,1,1.038,0.963,1.003,397403.656,154.557,4,756,1,1.038,0.963,1.003,397403.656,151.900,8,922,1,1.038,0.963,1.003
84,397403.656,119.819,3,474,1,1.038,0.963,1.003,397403.656,155.898,6,1023,1,1.038,0.963,1.003,397403.656,156.068,0,817,1,1.038,0.963,1.003,397403.656,151.840,3,1023,1,1.038,0.963,1.003
85,397403.656,120.572,2,541,1,1.038,0.963,1.003,397403.656,156.030,2,1023,1,1.038,0.963,1.003,397403.656,156.468,10,819,1,1.038,0.963,1.003,397403.656,151.079,9,929,1,1.038,0.963,1.003
86,397403.656,119.741,1,428,1,1.038,0.963,1.003,397403.656,156.123,5,1023,1,1.038,0.963,1.003,397403.656,155.197,2,772,1,1.038,0.963,1.003,397403.656,151.554,7,1023,1,1.038,0.963,1.003
87,397403.656,120.029,9,389,1,1.038,0.963,1.003,397403.656,156.732,4,1023,1,1.038,0.963,1.003,397403.656,154.611,7,765,1,1.038,0.963,1.003,397403.656,151.879,7,994,1,1.038,0.963,1.003
88,397403.656,120.927,5,404,1,1.038,0.963,1.003,397403.656,156.502,1,1023,1,1.038,0.963,1.003,397403.656,155.656,8,808,1,1.038,0.963,1.003,397403.656,151.451,7,1023,1,1.038,0.963,1.003
89,397403.656,119.681,3,435,1,1.038,0.963,1.003,397403.656,158.414,3,1023,1,1.038,0.963,1.003,397403.656,154.699,4,1019,1,1.038,0.963,1.003,397403.656,151.015,4,1023,1,1.038,0.963,1.003
90,397403.656,120.067,2,440,1,1.038,0.963,1.003,397403.656,156.028,2,1023,1,1.038,0.963,1.003,397403.656,153.779,4,975,1,1.038,0.963,1.003,397403.656,151.045,10,1023,1,1.038,0.963,1.003
91,397403.656,120.083,3,414,1,1.038,0.963,1.003,397403.656,155.612,1,1023,1,1.038,0.963,1.003,397403.656,156.264,11,819,1,1.038,0.963,1.003,397403.656,151.387,9,1023,1,1.038,0.963,1.003
92,397403.656,119.335,7,388,1,1.038,0.963,1.003,397403.656,156.710,0,1023,1,1.038,0.963,1.003,397403.656,155.317,8,804,1,1.038,0.963,1.003,397403.656,151.839,7,1023,1,1.038,0.963,1.003
93,397403.656,119.173,3,428,1,1.038,0.963,1.003,397403.656,156.710,3,1023,1,1.038,0.963,1.003,397403.656,154.421,2,852,1,1.038,0.963,1.003,397403.656,151.865,2,1023,1,1.038,0.963,1.003
94,397403.656,119.357,0,425,1,1.038,0.963,1.003,397403.656,156.353,2,1023,1,1.038,0.963,1.003,397403.656,154.883,7,800,1,1.038,0.963,1.003,397403.656,151.080,5,981,1,1.038,0.963,1.003
95,397403.656,120.257,2,398,1,1.038,0.963,1.003,397403.656,155.311,3,1023,1,1.038,0.963,1.003,397403.656,153.703,5,788,1,1.038,0.963,1.003,397403.656,151.054,6,1023,1,1.038,0.963,1.003
96,397403.656,121.158,1,405,1,1.038,0.963,1.003,397403.656,155.336,1,1023,1,1.038,0.963,1.003,397403.656,155.523,3,776,1,1.038,0.963,1.003,397403.656,152.043,13,964,1,1.038,0.963,1.003
97,397403.656,119.649,0,437,1,1.038,0.963,1.003,397403.656,155.514,1,1023,1,1.038,0.963,1.003,397403.656,154.455,8,745,1,1.038,0.963,1.003,397403.656,151.644,12,982,1,1.038,0.963,1.003
98,397403.656,118.567,6,385,1,1.038,0.963,1.003,397403.656,156.621,5,1023,1,1.038,0.963,1.003,397403.656,155.709,4,807,1,1.038,0.963,1.003,397403.656,149.754,4,1023,1,1.038,0.963,1.003
99,397403.656,119.607,2,401,1,1.038,0.963,1.003,397403.656,155.914,4,1023,1,1.038,0.963,1.003,397403.656,155.819,5,694,1,1.038,0.963,1.003,397403.656,151.445,3,1023,1,1.038,0.963,1.003
100,397403.656,119.860,5,394,1,1.038,0.963,1.003,397403.656,156.294,3,1023,1,1.038,0.963,1.003,397403.656,155.722,1,772,1,1.038,0.963,1.003,397403.656,151.979,5,1018,1,1.038,0.963,1.003
101,397403.656,119.560,0,438,1,1.038,0.963,1.003,397403.656,156.424,5,1023,1,1.038,0.963,1.003,397403.656,155.333,2,799,1,1.038,0.963,1.003,397403.656,151.863,8,1023,1,1.038,0.963,1.003
102,397403.656,119.769,4,463,1,1.038,0.963,1.003,397403.656,155.345,5,1023,1,1.038,0.963,1.003,397403.656,156.609,3,781,1,1.038,0.963,1.003,397403.656,150.395,5,1023,1,1.038,0.963,1.003
103,397403.656,120.152,5,449,1,1.038,0.963,1.003,397403.656,156.898,3,1023,1,1.038,0.963,1.003,397403.656,154.295,0,842,1,1.038,0.963,1.003,397403.656,150.118,4,1023,1,1.038,0.963,1.003
104,397403.656,119.838,2,439,1,1.038,0.963,1.003,397403.656,155.904,7,1023,1,1.038,0.963,1.003,397403.656,155.870,6,843,1,1.038,0.963,1.003,397403.656,151.687,1,1023,1,1.038,0.963,1.003
105,397403.656,120.804,7,429,1,1.038,0.963,1.003,397403.656,157.199,0,1023,1,1.038,0.963,1.003,397403.656,155.468,6,709,1,1.038,0.963,1.003,397403.656,151.097,10,1023,1,1.038,0.963,1.003
106,397403.656,120.452,3,450,1,1.038,0.963,1.003,397403.656,156.375,4,1023,1,1.038,0.963,1.003,397403.656,155.307,7,839,1,1.038,0.963,1.003,397403.656,151.720,9,1023,1,1.038,0.963,1.003
107,397403.656,119.538,3,431,1,1.038,0.963,1.003,397403.656,156.199,3,1023,1,1.038,0.963,1.003,397403.656,154.501,0,718,1,1.038,0.963,1.003,397403.656,151.653,8,1023,1,1.038,0.963,1.003
108,397403.656,120.101,9,407,1,1.038,0.963,1.003,397403.656,154.767,3,1023,1,1.038,0.963,1.003,397403.656,155.481,5,1011,1,1.038,0.963,1.003,397403.656,152.436,1,1023,1,1.038,0.963,1.003
109,397403.656,119.343,6,445,1,1.038,0.963,1.003,397403.656,155.556,7,1023,1,1.038,0.963,1.003,397403.656,155.824,1,761,1,1.038,0.963,1.003,397403.656,151.915,3,970,1,1.038,0.963,1.003
110,397403.656,119.233,6,477,1,1.038,0.963,1.003,397403.656,156.951,3,1023,1,1.038,0.963,1.003,397403.656,155.127,9,757,1,1.038,0.963,1.003,397403.656,151.020,7,1023,1,1.038,0.963,1.003
111,397403.656,120.388,3,450,1,1.038,0.963,1.003,397403.656,156.411,2,1023,1,1.038,0.963,1.003,397403.656,154.700,10,748,1,1.038,0.963,1.003,397403.656,150.315,9,1023,1,1.038,0.963,1.003
112,397403.656,119.230,4,391,1,1.038,0.963,1.003,397403.656,156.872,0,1023,1,1.038,0.963,1.003,397403.656,155.769,0,801,1,1.038,0.963,1.003,397403.656,149.615,9,1023,1,1.038,0.963,1.003
113,397403.656,120.981,0,484,1,1.038,0.963,1.003,397403.656,156.316,0,1023,1,1.038,0.963,1.003,397403.656,155.430,6,792,1,1.038,0.963,1.003,397403.656,150.872,8,925,1,1.038,0.963,1.003
114,397403.656,119.606,8,458,1,1.038,0.963,1.003,397403.656,157.548,2,1023,1,1.038,0.963,1.003,397403.656,155.783,4,930,1,1.038,0.963,1.003,397403.656,151.781,6,1001,1,1.038,0.963,1.003
115,397403.656,120.106,3,415,1,1.038,0.963,1.003,397403.656,156.415,2,1023,1,1.038,0.963,1.003,397403.656,155.579,4,719,1,1.038,0.963,1.003,397403.656,151.129,10,1023,1,1.038,0.963,1.003
116,397403.656,119.859,5,382,1,1.038,0.963,1.003,397403.656,155.850,3,1023,1,1.038,0.963,1.003,397403.656,155.445,12,866,1,1.038,0.963,1.003,397403.656,151.646,6,1023,1,1.038,0.963,1.003
117,397403.656,120.390,4,436,1,1.038,0.963,1.003,397403.656,156.831,5,1023,1,1.038,0.963,1.003,397403.656,155.562,5,847,1,1.038,0.963,1.003,397403.656,153.113,6,1023,1,1.038,0.963,1.003
118,397403.656,119.743,8,407,1,1.038,0.963,1.003,397403.656,157.653,6,1023,1,1.038,0.963,1.003,397403.656,154.374,4,699,1,1.038,0.963,1.003,397403.656,151.939,8,1023,1,1.038,0.963,1.003
119,397403.656,120.234,4,447,1,1.038,0.963,1.003,397403.656,156.666,3,1023,1,1.038,0.963,1.003,397403.656,155.660,5,727,1,1.038,0.963,1.003,397403.656,152.606,3,1023,1,1.038,0.963,1.003
120,397403.656,119.183,0,489,1,1.038,0.963,1.003,397403.656,155.570,5,1023,1,1.038,0.963,1.003,397403.656,155.260,5,701,1,1.038,0.963,1.003,397403.656,150.293,11,1023,1,1.038,0.963,1.003
121,397403.656,119.348,7,398,1,1.038,0.963,1.003,397403.656,154.976,3,1023,1,1.038,0.963,1.003,397403.656,155.447,3,772,1,1.038,0.963,1.003,397403.656,152.606,6,1023,1,1.038,0.963,1.003
122,397403.656,120.010,3,449,1,1.038,0.963,1.003,397403.656,155.973,3,1023,1,1.038,0.963,1.003,397403.656,155.565,9,848,1,1.038,0.963,1.003,397403.656,151.348,13,977,1,1.038,0.963,1.003
