 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
28,397403.656,104.724,17,389,1,1.038,0.963,1.003,397403.656,86.160,7,292,1,1.038,0.963,1.003,397403.656,86.570,10,274,1,1.038,0.963,1.003,397403.656,97.449,12,358,1,1.038,0.963,1.003
29,397403.656,103.302,5,354,1,1.038,0.963,1.003,397403.656,85.424,11,376,1,1.038,0.963,1.003,397403.656,86.505,9,304,1,1.038,0.963,1.003,397403.656,98.121,15,373,1,1.038,0.963,1.003
30,397403.656,104.743,11,364,1,1.038,0.963,1.003,397403.656,85.520,15,271,1,1.038,0.963,1.003,397403.656,86.651,9,257,1,1.038,0.963,1.003,397403.656,97.245,6,333,1,1.038,0.963,1.003
31,397403.656,103.467,2,342,1,1.038,0.963,1.003,397403.656,85.614,7,287,1,1.038,0.963,1.003,397403.656,86.037,8,249,1,1.038,0.963,1.003,397403.656,97.377,10,319,1,1.038,0.963,1.003
32,397403.656,103.800,9,391,1,1.038,0.963,1.003,397403.656,85.847,11,260,1,1.038,0.963,1.003,397403.656,86.923,14,255,1,1.038,0.963,1.003,397403.656,98.346,6,305,1,1.038,0.963,1.003
33,397403.656,103.775,8,370,1,1.038,0.963,1.003,397403.656,85.951,12,320,1,1.038,0.963,1.003,397403.656,86.450,14,260,1,1.038,0.963,1.003,397403.656,97.994,5,349,1,1.038,0.963,1.003
34,397403.656,103.774,12,402,1,1.038,0.963,1.003,397403.656,85.765,15,293,1,1.038,0.963,1.003,397403.656,86.676,8,293,1,1.038,0.963,1.003,397403.656,98.910,17,323,1,1.038,0.963,1.003
35,397403.656,104.195,13,484,1,1.038,0.963,1.003,397403.656,86.077,16,347,1,1.038,0.963,1.003,397403.656,86.897,9,276,1,1.038,0.963,1.003,397403.656,97.647,12,339,1,1.038,0.963,1.003
36,397403.656,104.049,8,389,1,1.038,0.963,1.003,397403.656,85.050,3,303,1,1.038,0.963,1.003,397403.656,86.048,10,336,1,1.038,0.963,1.003,397403.656,96.884,14,339,1,1.038,0.963,1.003
37,397403.656,103.822,10,436,1,1.038,0.963,1.003,397403.656,85.943,3,272,1,1.038,0.963,1.003,397403.656,85.700,7,279,1,1.038,0.963,1.003,397403.656,97.748,11,315,1,1.038,0.963,1.003
38,397403.656,104.414,13,380,1,1.038,0.963,1.003,397403.656,86.479,10,298,1,1.038,0.963,1.003,397403.656,86.961,10,344,1,1.038,0.963,1.003,397403.656,98.395,16,337,1,1.038,0.963,1.003
39,397403.656,103.829,9,381,1,1.038,0.963,1.003,397403.656,85.880,11,324,1,1.038,0.963,1.003,397403.656,86.722,13,352,1,1.038,0.963,1.003,397403.656,97.797,14,343,1,1.038,0.963,1.003
