 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
52,397403.656,87.889,13,288,1,1.038,0.963,1.003,397403.656,82.924,5,304,1,1.038,0.963,1.003,397403.656,88.292,8,282,1,1.038,0.963,1.003,397403.656,100.400,11,421,1,1.038,0.963,1.003
53,397403.656,87.587,12,289,1,1.038,0.963,1.003,397403.656,82.490,12,239,1,1.038,0.963,1.003,397403.656,88.742,12,340,1,1.038,0.963,1.003,397403.656,100.239,12,340,1,1.038,0.963,1.003
54,397403.656,87.551,9,289,1,1.038,0.963,1.003,397403.656,82.479,12,246,1,1.038,0.963,1.003,397403.656,89.155,11,287,1,1.038,0.963,1.003,397403.656,100.985,11,325,1,1.038,0.963,1.003
55,397403.656,88.159,9,306,1,1.038,0.963,1.003,397403.656,82.734,14,440,1,1.038,0.963,1.003,397403.656,89.079,10,292,1,1.038,0.963,1.003,397403.656,101.632,10,353,1,1.038,0.963,1.003
56,397403.656,87.967,14,283,1,1.038,0.963,1.003,397403.656,82.665,11,258,1,1.038,0.963,1.003,397403.656,88.471,8,313,1,1.038,0.963,1.003,397403.656,101.389,14,352,1,1.038,0.963,1.003
57,397403.656,88.005,16,271,1,1.038,0.963,1.003,397403.656,82.163,7,273,1,1.038,0.963,1.003,397403.656,88.676,8,293,1,1.038,0.963,1.003,397403.656,100.934,13,427,1,1.038,0.963,1.003
58,397403.656,86.679,13,284,1,1.038,0.963,1.003,397403.656,82.655,10,269,1,1.038,0.963,1.003,397403.656,88.632,13,438,1,1.038,0.963,1.003,397403.656,100.302,6,368,1,1.038,0.963,1.003
59,397403.656,87.679,12,285,1,1.038,0.963,1.003,397403.656,82.454,12,242,1,1.038,0.963,1.003,397403.656,88.686,7,272,1,1.038,0.963,1.003,397403.656,100.910,12,356,1,1.038,0.963,1.003
60,397403.656,87.427,11,298,1,1.038,0.963,1.003,397403.656,82.362,12,236,1,1.038,0.963,1.003,397403.656,88.032,13,310,1,1.038,0.963,1.003,397403.656,100.209,16,323,1,1.038,0.963,1.003
61,397403.656,87.492,9,288,1,1.038,0.963,1.003,397403.656,82.293,12,390,1,1.038,0.963,1.003,397403.656,88.842,10,357,1,1.038,0.963,1.003,397403.656,100.358,8,345,1,1.038,0.963,1.003
62,397403.656,87.778,9,313,1,1.038,0.963,1.003,397403.656,82.622,7,258,1,1.038,0.963,1.003,397403.656,88.680,9,328,1,1.038,0.963,1.003,397403.656,101.129,13,384,1,1.038,0.963,1.003
