 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
1,397403.656,91.748,8,295,1,1.038,0.963,1.003,397403.656,83.318,7,283,1,1.038,0.963,1.003,397403.656,95.615,15,323,1,1.038,0.963,1.003,397403.656,101.541,16,404,1,1.038,0.963,1.003
2,397403.656,90.512,8,311,1,1.038,0.963,1.003,397403.656,83.531,10,250,1,1.038,0.963,1.003,397403.656,94.398,10,371,1,1.038,0.963,1.003,397403.656,101.098,11,371,1,1.038,0.963,1.003
3,397403.656,92.064,12,290,1,1.038,0.963,1.003,397403.656,83.207,12,270,1,1.038,0.963,1.003,397403.656,95.106,14,373,1,1.038,0.963,1.003,397403.656,102.032,15,399,1,1.038,0.963,1.003
4,397403.656,90.727,9,311,1,1.038,0.963,1.003,397403.656,83.591,8,283,1,1.038,0.963,1.003,397403.656,94.797,13,410,1,1.038,0.963,1.003,397403.656,101.006,17,379,1,1.038,0.963,1.003
5,397403.656,90.654,9,283,1,1.038,0.963,1.003,397403.656,83.766,8,282,1,1.038,0.963,1.003,397403.656,94.883,13,311,1,1.038,0.963,1.003,397403.656,100.974,8,365,1,1.038,0.963,1.003
6,397403.656,91.599,5,283,1,1.038,0.963,1.003,397403.656,83.658,12,255,1,1.038,0.963,1.003,397403.656,95.114,11,322,1,1.038,0.963,1.003,397403.656,102.076,9,404,1,1.038,0.963,1.003
7,397403.656,91.902,16,301,1,1.038,0.963,1.003,397403.656,83.145,13,299,1,1.038,0.963,1.003,397403.656,94.356,9,383,1,1.038,0.963,1.003,397403.656,100.829,6,418,1,1.038,0.963,1.003
8,397403.656,91.976,12,271,1,1.038,0.963,1.003,397403.656,83.816,8,262,1,1.038,0.963,1.003,397403.656,94.577,6,331,1,1.038,0.963,1.003,397403.656,100.563,3,380,1,1.038,0.963,1.003
9,397403.656,91.725,10,330,1,1.038,0.963,1.003,397403.656,83.346,8,277,1,1.038,0.963,1.003,397403.656,94.711,1,426,1,1.038,0.963,1.003,397403.656,100.774,13,390,1,1.038,0.963,1.003
10,397403.656,91.456,14,296,1,1.038,0.963,1.003,397403.656,83.716,12,259,1,1.038,0.963,1.003,397403.656,94.975,10,325,1,1.038,0.963,1.003,397403.656,100.970,16,342,1,1.038,0.963,1.003
11,397403.656,91.324,13,317,1,1.038,0.963,1.003,397403.656,83.300,13,256,1,1.038,0.963,1.003,397403.656,94.398,8,351,1,1.038,0.963,1.003,397403.656,100.862,9,372,1,1.038,0.963,1.003
12,397403.656,90.902,13,332,1,1.038,0.963,1.003,397403.656,83.490,5,240,1,1.038,0.963,1.003,397403.656,94.540,6,305,1,1.038,0.963,1.003,397403.656,100.648,13,400,1,1.038,0.963,1.003
13,397403.656,91.983,12,285,1,1.038,0.963,1.003,397403.656,83.027,8,272,1,1.038,0.963,1.003,397403.656,93.631,11,434,1,1.038,0.963,1.003,397403.656,100.893,5,419,1,1.038,0.963,1.003
14,397403.656,91.562,10,286,1,1.038,0.963,1.003,397403.656,83.376,10,275,1,1.038,0.963,1.003,397403.656,94.179,9,338,1,1.038,0.963,1.003,397403.656,100.817,4,442,1,1.038,0.963,1.003
15,397403.656,90.966,10,288,1,1.038,0.963,1.003,397403.656,83.562,13,304,1,1.038,0.963,1.003,397403.656,94.818,14,344,1,1.038,0.963,1.003,397403.656,100.966,14,405,1,1.038,0.963,1.003
16,397403.656,90.816,6,289,1,1.038,0.963,1.003,397403.656,83.461,6,273,1,1.038,0.963,1.003,397403.656,94.005,11,426,1,1.038,0.963,1.003,397403.656,100.747,6,504,1,1.038,0.963,1.003
17,397403.656,91.044,6,277,1,1.038,0.963,1.003,397403.656,83.678,7,263,1,1.038,0.963,1.003,397403.656,94.195,7,309,1,1.038,0.963,1.003,397403.656,100.472,11,374,1,1.038,0.963,1.003
18,397403.656,91.560,9,298,1,1.038,0.963,1.003,397403.656,83.169,11,439,1,1.038,0.963,1.003,397403.656,94.920,11,352,1,1.038,0.963,1.003,397403.656,101.516,7,406,1,1.038,0.963,1.003
19,397403.656,91.526,11,299,1,1.038,0.963,1.003,397403.656,84.115,16,363,1,1.038,0.963,1.003,397403.656,94.671,1,337,1,1.038,0.963,1.003,397403.656,101.123,6,394,1,1.038,0.963,1.003
20,397403.656,90.480,4,328,1,1.038,0.963,1.003,397403.656,83.466,4,285,1,1.038,0.963,1.003,397403.656,94.167,10,354,1,1.038,0.963,1.003,397403.656,101.063,2,460,1,1.038,0.963,1.003
21,397403.656,90.861,11,288,1,1.038,0.963,1.003,397403.656,84.285,6,250,1,1.038,0.963,1.003,397403.656,95.159,12,388,1,1.038,0.963,1.003,397403.656,100.452,5,397,1,1.038,0.963,1.003
22,397403.656,91.488,14,453,1,1.038,0.963,1.003,397403.656,83.837,4,278,1,1.038,0.963,1.003,397403.656,95.124,15,305,1,1.038,0.963,1.003,397403.656,100.582,8,393,1,1.038,0.963,1.003
23,397403.656,91.785,15,348,1,1.038,0.963,1.003,397403.656,83.362,11,272,1,1.038,0.963,1.003,397403.656,95.514,10,310,1,1.038,0.963,1.003,397403.656,101.371,8,465,1,1.038,0.963,1.003
24,397403.656,90.776,13,303,1,1.038,0.963,1.003,397403.656,83.221,11,240,1,1.038,0.963,1.003,397403.656,94.801,11,352,1,1.038,0.963,1.003,397403.656,100.915,17,386,1,1.038,0.963,1.003
25,397403.656,91.327,8,278,1,1.038,0.963,1.003,397403.656,83.897,10,315,1,1.038,0.963,1.003,397403.656,94.511,13,329,1,1.038,0.963,1.003,397403.656,100.413,7,357,1,1.038,0.963,1.003
26,397403.656,90.392,14,285,1,1.038,0.963,1.003,397403.656,83.404,13,267,1,1.038,0.963,1.003,397403.656,94.030,16,294,1,1.038,0.963,1.003,397403.656,100.023,5,381,1,1.038,0.963,1.003
27,397403.656,91.153,13,287,1,1.038,0.963,1.003,397403.656,83.976,10,268,1,1.038,0.963,1.003,397403.656,94.777,8,298,1,1.038,0.963,1.003,397403.656,101.092,5,401,1,1.038,0.963,1.003
28,397403.656,91.443,8,349,1,1.038,0.963,1.003,397403.656,83.816,9,261,1,1.038,0.963,1.003,397403.656,94.583,6,378,1,1.038,0.963,1.003,397403.656,100.701,7,430,1,1.038,0.963,1.003
29,397403.656,92.061,13,296,1,1.038,0.963,1.003,397403.656,84.106,7,253,1,1.038,0.963,1.003,397403.656,94.929,12,342,1,1.038,0.963,1.003,397403.656,101.672,5,459,1,1.038,0.963,1.003
30,397403.656,91.391,13,310,1,1.038,0.963,1.003,397403.656,83.893,10,249,1,1.038,0.963,1.003,397403.656,95.568,10,328,1,1.038,0.963,1.003,397403.656,101.439,13,379,1,1.038,0.963,1.003
31,397403.656,91.267,16,411,1,1.038,0.963,1.003,397403.656,84.143,8,266,1,1.038,0.963,1.003,397403.656,94.394,14,405,1,1.038,0.963,1.003,397403.656,100.900,9,384,1,1.038,0.963,1.003
32,397403.656,91.897,12,281,1,1.038,0.963,1.003,397403.656,83.273,10,278,1,1.038,0.963,1.003,397403.656,94.973,13,354,1,1.038,0.963,1.003,397403.656,101.349,11,436,1,1.038,0.963,1.003
